[http-nio-8080-exec-2] INFO       | com.safetynet.safetyAlerts.service.UrlsService               | Lancement de la recherche des personnes rattachées l'adresse: 1509 Culver St (UrlsService.java:59)
[main] INFO       | com.safetynet.safetyAlerts.dao.PersonDaoImpl                 | --> SetAllFirestation de Person [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2]] (PersonDaoImpl.java:132)
[main] INFO       | com.safetynet.safetyAlerts.dao.PersonDaoImpl                 | --> SetAllMedic de Person [{ "firstName":"firstName1", "lastName":"lastName1", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName1", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName2", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}]  (PersonDaoImpl.java:126)
[main] INFO       | com.safetynet.safetyAlerts.dao.PersonDaoImpl                 | --> Liste des Personnes trouvées pour lastName1: [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (PersonDaoImpl.java:48)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> la person avec le nom lastNameNotexist n'existe pas ! (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllFire [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:103)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllPerson de Fire [{ "firstName":"firstName1", "lastName":"LastName1", "address":"address1", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"LastName2", "address":"address2", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null]] (FirestationDaoImpl.java:110)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> Liste des FireStations: [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:31)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> FireStation ajoutées: FirestationModel [station=stationTest, address=address Test] (FirestationDaoImpl.java:70)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | ---> Lancement de UpdateData ! (FirestationDaoImpl.java:119)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | ----> Update terminé, données mises à jour ! (FirestationDaoImpl.java:140)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> Liste des FireStations: [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4], FirestationModel [station=stationTest, address=address Test]] (FirestationDaoImpl.java:31)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataExistException     | --> *** Création impossible, cette adresse de fireStation existe déjà (DataExistException.java:18)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllFire [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:103)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllPerson de Fire [{ "firstName":"firstName1", "lastName":"LastName1", "address":"address1", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"LastName2", "address":"address2", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null]] (FirestationDaoImpl.java:110)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> Liste des firestations mise à jour: [FirestationModel [station=station5, address=address2]] (FirestationDaoImpl.java:92)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | ---> Lancement de UpdateData ! (FirestationDaoImpl.java:119)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | ----> Update terminé, données mises à jour ! (FirestationDaoImpl.java:140)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> ** Adresse Non trouvée (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllFire [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:103)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllPerson de Fire [{ "firstName":"firstName1", "lastName":"LastName1", "address":"address1", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"LastName2", "address":"address2", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null]] (FirestationDaoImpl.java:110)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> Liste des FireStations: [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:31)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> Liste des FireStations supprimées avec id: fire3 ou adresse: address4 !: [FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:51)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | ---> Lancement de UpdateData ! (FirestationDaoImpl.java:119)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | ----> Update terminé, données mises à jour ! (FirestationDaoImpl.java:140)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> Liste des FireStations: [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3]] (FirestationDaoImpl.java:31)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> Aucune FireStation trouvée pour fire3 address4 (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllFire [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:103)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> SetAllPerson de Fire [{ "firstName":"firstName1", "lastName":"LastName1", "address":"address1", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"LastName2", "address":"address2", "city":"city", "zip":"95000", "phone":" 06 06 06 06", "email":"mail@mail.com", "firestation":"null", "age":"18", "medicalrecord":"null]] (FirestationDaoImpl.java:110)
[main] INFO       | com.safetynet.safetyAlerts.dao.FirestationDaoImpl            | --> Liste des FireStations: [FirestationModel [station=fire1, address=address1], FirestationModel [station=fire2, address=address2], FirestationModel [station=fire2, address=address3], FirestationModel [station=fire3, address=address4]] (FirestationDaoImpl.java:31)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MédicalRecord de firstName3 lastName Modifié ! (MedicalRecordDaoImpl.java:111)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MédicalRecord de firstName3 lastName Modifié ! (MedicalRecordDaoImpl.java:111)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> Aucune personne trouvée pour firstNameNotExist lastNameNotExist (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord supprimé pour [{ "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}]  (MedicalRecordDaoImpl.java:85)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}] (MedicalRecordDaoImpl.java:27)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> ** Aucune personne trouvée pour firstName2 lastName (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords pour firstName2 lastName: [{ "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:45)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> ** Aucune personne trouvée pour    (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord ajouté: { "firstName":"firstName4", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"} (MedicalRecordDaoImpl.java:63)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}, { "firstName":"firstName4", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}] (MedicalRecordDaoImpl.java:27)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataExistException     | --> *** Un MedicalRecord à ce nom firstName4 lastName existe déjà ! (DataExistException.java:18)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MédicalRecord de firstName3 lastName Modifié ! (MedicalRecordDaoImpl.java:111)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MédicalRecord de firstName3 lastName Modifié ! (MedicalRecordDaoImpl.java:111)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> Aucune personne trouvée pour firstNameNotExist lastNameNotExist (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord supprimé pour [{ "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}]  (MedicalRecordDaoImpl.java:85)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}] (MedicalRecordDaoImpl.java:27)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> ** Aucune personne trouvée pour firstName2 lastName (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllMedic [{ "firstName":"firstName1", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName2", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}, { "firstName":"firstName3", "lastName":"lastName", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"}] (MedicalRecordDaoImpl.java:122)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> SetAllPerson de MedicalRecord [{ "firstName":"firstName1", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName2", "lastName":"lastName1", "address":"address1", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null], { "firstName":"firstName3", "lastName":"lastName2", "address":"addressTest", "city":"CityTest", "zip":"10000", "phone":"telTest", "email":"test@test.com", "firestation":"null", "age":"15", "medicalrecord":"null]] (MedicalRecordDaoImpl.java:128)
